NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/ellipsis-v.svg, Mexico, 026bbfaf77d0e09880fc20a10b70af8358ac77b803c92aa56843a55c65ae891a, OK, S2-Final y S2-Original, 026bbfaf77d0e09880fc20a10b70af8358ac77b803c92aa56843a55c65ae891a, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/thats-it.svg, Mexico, b64596ece1837b419fb647cb9451b692b4562b88c7dd5c0b8a964c8897b536dd, OK, S2-Final y S2-Original, b64596ece1837b419fb647cb9451b692b4562b88c7dd5c0b8a964c8897b536dd, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/lock.svg, Mexico, 7a7aad9306ecd87628a386af87b9fb128d7c20f71e34e9fef3c28c748de1da30, OK, S2-Final y S2-Original, 7a7aad9306ecd87628a386af87b9fb128d7c20f71e34e9fef3c28c748de1da30, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/file-landscape-outlined.svg, Mexico, 8f76e749b3187bd1c06e8bfb633578a742d3fe2e3b5398a7cd71ab10496c044c, OK, S2-Final y S2-Original, 8f76e749b3187bd1c06e8bfb633578a742d3fe2e3b5398a7cd71ab10496c044c, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/toggle-radio-unselected.svg, Mexico, 927fe561e30f75dc65d8f494d83f1565a211ffba9046cfd67fa6934d90da6286, OK, S2-Final y S2-Original, 927fe561e30f75dc65d8f494d83f1565a211ffba9046cfd67fa6934d90da6286, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/usr/bin/honeybee-messente, Mexico, de87ff526f74e1bb943667563129201fa40ba1b8c0d7ed0cd6736633c99d1043, OK, S2-Final y S2-Original, de87ff526f74e1bb943667563129201fa40ba1b8c0d7ed0cd6736633c99d1043, OK, NO, 2023-04-20 18:37:49, ContainerFile, El conteo de hash no coincide. El hash se repite 144 en el archivo original y 162 en el archivo del evento., 144, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/border-right.svg, Mexico, 2a187cf1f20ed6af16e2a306705a19f0631e2e6e1d0998275176e9a8f28f6d98, OK, S2-Final y S2-Original, 2a187cf1f20ed6af16e2a306705a19f0631e2e6e1d0998275176e9a8f28f6d98, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/workers/core-lib.min.js, Mexico, 6c206390f9e849c8e3a13c6299ec43d1f469c7beeb75f06d50f274822c98fc7d, OK, S2-Final y S2-Original, 6c206390f9e849c8e3a13c6299ec43d1f469c7beeb75f06d50f274822c98fc7d, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 154 en el archivo original y 170 en el archivo del evento., 154, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/pherom/verify.d.ts, Mexico, 37001674e9c18402f0138b64b46f5b4f0f7babc0a05558ed7fdce48a95fe2216, OK, S2-Final y S2-Original, 37001674e9c18402f0138b64b46f5b4f0f7babc0a05558ed7fdce48a95fe2216, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 178 en el archivo original y 194 en el archivo del evento., 178, hashes_inventario.txt
/var/lib/tivi-controller/openingacttest-bulletin/var/www/html/assets/images/icon/th.svg, Mexico, 375536a10eaa820a6031279f44da97fff1e185c057b84a29c8cee7fcad393944, OK, S2-Final y S2-Original, 375536a10eaa820a6031279f44da97fff1e185c057b84a29c8cee7fcad393944, OK, NO, 2023-04-20 18:37:49, File, El conteo de hash no coincide. El hash se repite 179 en el archivo original y 195 en el archivo del evento., 179, hashes_inventario.txt
