NombreArchivo, NombreCiudad, SHA256Original, Firma Original, Nombre del Evento, SHA256Evento, Firma Evento, Verificación Integridad, Timestamp, Componente, Veredicto, Apariciones, Padre
/var/lib/tivi-console/elections/simulacrocoahp/results/decryptor/2m0b9ucs4zthwjgm/decryption-proofs, Mexico, , OK, S1-Final y S1-Intermedia, 7b4cc518d8a63affeea05477c2fb6186f2a21a5dc19dd2414871c45d92ed6d4b, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp-bulletin/var/lib/hb/2m0b9ucs4zthwjgm/pbb-chainstore, Mexico, , OK, S1-Final y S1-Intermedia, c1d43b43f34ec5ede1d97650d55e7807e8cdcf67621ffff0da4ea7f4265c0635, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/decryptor/cfc03qlr778xr50/decrypted-sig, Mexico, , OK, S1-Final y S1-Intermedia, d44abf2b1d1059f0706bd923ada9400e4d1f3d7860783b54631d2f9dcbd29b6a, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, ccf3b4cfc4a6cbf7434e90bfc2681dae1e4e633f8188300f7d68a8d7ab9a5906, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexp/var/lib/hb/4nc7xtus3blgg17n/storage/member/wal/0000000000000000-0000000000000000.wal, Mexico, , OK, S1-Final y S1-Intermedia, e3b2c2e735b6d2bb2913a447784c120288f1b14c92b822c5788ad1ec47ce7356, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahr/shared/results.tar, Mexico, , OK, S1-Final y S1-Intermedia, c39bc2efa580f8d255d9d5d3283e91c1b9656a2b43b86249d956d8b3718592fb, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 2, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexp/results/decryptor/4nc7xtus3blgg17n/decrypted-sig, Mexico, , OK, S1-Final y S1-Intermedia, 40b1a7837d09bb411e76834a961abcb485ea46189220dfa3455766b2238fc43e, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacrocoahp/var/lib/hb/2m0b9ucs4zthwjgm/storage/member/snap/db, Mexico, , OK, S1-Final y S1-Intermedia, e5399691678659d11a18ef72d162425be89eb875e777626114817ddaa7c30280, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-console/elections/simulacromexr/results/processor/cfc03qlr778xr50/votes-fingerprint, Mexico, , OK, S1-Final y S1-Intermedia, 4a7aab289e410861947170b9a7662111d2419abfaa5dcb0ed386b4d29839b49a, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
/var/lib/tivi-controller/simulacromexr/var/lib/hb/cfc03qlr778xr50/storage/member/snap/db, Mexico, , OK, S1-Final y S1-Intermedia, 823f96399ccfeb4f760956abafc8610193da961b2be632bd738841b5664a03ed, OK, NO, 2023-04-13 22:13:40, File, No se encontró un hash similar en el archivo original, 1, hashes_inventario.txt
